term,stem,count,sample_size,ratio,google_w2v_x,google_w2v_y
"italy","itali","3","1000","0.003","2.0429771344474665","0.03663994503256127"
"iranian","iranian","3","1000","0.003","1.2667073404139635","0.6643555568974233"
"intervene","interven","3","1000","0.003","-0.6361894513874542","-0.14484011827694135"
"internet","internet","3","1000","0.003","0.2610967651567891","-0.24916159931972315"
"institute","institut","3","1000","0.003","-0.45337411313266013","-0.2783799338195817"
"initially","initi","3","1000","0.003","-0.6685596662817758","-0.4867993146074633"
"indiscriminately","indiscrimin","3","1000","0.003","-0.23234528124070772","0.2646091795798673"
"indian","indian","3","1000","0.003","1.8896031714294899","0.03527347571138321"
"incidents","incid","3","1000","0.003","-0.7107871839578548","0.17588997606791493"
"imaginative","imagin","3","1000","0.003","-0.41939510963080523","-0.3898546964390084"
"ignorance","ignor","3","1000","0.003","0.061214482340858335","0.3009065301031623"
"identifying","identifi","3","1000","0.003","-0.45516064646051096","-0.5159182178533694"
"hotel","hotel","3","1000","0.003","-0.33195262937170783","-0.3909874446299571"
"hosts","host","3","1000","0.003","-0.3567524986617718","-0.5635593883009206"
"hezbollah's","hezbollah","3","1000","0.003","",""
"henry","henri","3","1000","0.003","2.093357297861846","-0.4718800421609359"
"hebrew","hebrew","3","1000","0.003","0.8172858122424076","-0.25599384202444575"
"harmful","harm","3","1000","0.003","-0.34112535813942496","-0.318446159345926"
"guerrilla","guerrilla","3","1000","0.003","-0.4731115985629843","1.2587715606790884"
"guardian","guardian","3","1000","0.003","-0.16136711914517693","-0.22388898673791527"
"gao","gao","3","1000","0.003","0.6872811350586338","-0.24338651767887884"
"framework","framework","3","1000","0.003","-0.4717680522948495","-0.1523757258957694"
"forceful","forc","3","1000","0.003","-0.6972699317020302","-0.10918238853526917"
"florida","florida","3","1000","0.003","2.4002965540086123","-0.5169185558124497"
"fln","fln","3","1000","0.003","",""
"flag","flag","3","1000","0.003","-0.277840647403341","-0.09535751384354237"
"fiercely","fierc","3","1000","0.003","-0.4752244327031113","-0.22145507776162257"
"farms","farm","3","1000","0.003","-0.3128697155610575","0.0018437991730799125"
"facebook","facebook","3","1000","0.003","0.9184963564859588","-0.08957916534816962"
"explosives","explos","3","1000","0.003","-0.7034734465081613","0.5051542367399217"
"escalating","escal","3","1000","0.003","-0.6202591751996157","-0.16119174460738112"
"equality","equal","3","1000","0.003","-0.2965399448934257","0.5530585592730146"
"england","england","3","1000","0.003","2.313218677068054","-0.11479457415472857"
